'	637|641|645|649|652|653|656|657|673|676|677|678|679
appreciation	636|639|671
approach	636|637|639|645|658|669|671|672|677
approached	649
approaches	636|637|639|645|657|658|671|677
approaching	643
appropriate	639|645|671|675|677|681
appropriately	677
appropriation	642
approval	650|676
approve	650
approved	650|676|680
approves	650
approximate	637|643|671
approximately	635|637|643|646|648|650|670|680
approximation	641|643
apps	634|646
apr	669
apr2002	663
aproximaba	650
apsnet	663
apt	637
aptitudes	671
aq	650
aquatic	657
aquaticus	636
ar	650|651|661|662|670
ar-KAY-	636
ar-KEE-	636
ar-argentina	650
arXiv	681
arXiv's	681
arabic	658
arbitra	634
arbitrarily	667
arbitrary	643|648|658|675
arbitration	634
arbitrator	634
arbitrators	634
arbitron	635
arboreal	638|641
arc	637|643|662|680
arc3600	639
arch	642|645
archa	641
archaea	636
archaeal	636
archaean	636
archaean-like	636
archaeans	636
archaebacteria	636
archaebacterial	636
archaebacterium	636
archaeo-astronomical	637
archaeoastronomer	637
archaeoastronomers	637
archaeoastronomical	637
archaeoastronomy	637|639
archaeobacteria	636
archaeobotany	639
archaeocins	636
archaeolemurids	638
archaeological	637|639|640
archaeologically	637|639
archaeologist	639|650
archaeologists	637|639
archaeologists'	639
archaeology	637|639|653|667
archaeology's	639|674
archaeologychannel	639
archaeon	636
archaeopteryx	641
archaeopteryx-lithographica-von-meyer-1861-aves-proposed-conservation-usage-designation-neot	641
archaiologia	639
archaios	638
archastro	637
archeaoastronomical	637
archeoastronomy	637
archeological	650
archeology	639
archeon	636
archetupon	642
archetupos	642
archetypal	642
archetype	636|642|657
archetypes	642
archetypical	642
archetypum	642
archfields	643
archie	641
archimede	643
archimedes	643
archimedes-lab	643
archimedesmovement	643
archimedespalimpsest	643
archipelago	641|644|650
archipelagoes	644
architect	643|645|670
architectonic	650
architects	645|650
architectsjournal	670
architectura	645
architectural	636|637|645|671
architecturally	637|645
architecture	636|637|639|645|650|668|671|677|678
architectures	677
archive	636|637|639|641|643|644|646|649|650|656|657|658|667|668|670|677|681
archived	639|644
archives	639|649|655|656|665|681
archosauriformes	641
archosauromorphs	641
archytas	643
arctictern	646
ardent	676
are	635|636|637|638|639|640|641|642|643|644|645|646|647|648|649|650|651|652|654|655|656|657|658|659|661|662|663|664|665|666|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681
area	637|638|639|640|643|644|645|646|647|648|650|653|657|663|664|670|677|680|681
area's	638
area-studies	647
areas	635|637|639|640|641|643|645|648|650|657|663|664|668|670|671|672|676|677|680
aret	657
arete	657
aretha	649
aretha-franklin	649
aretha-franklin-19691231	649
aretha-franklin-engaged	649
aretha-franklin-gets-engaged-163296	649
aretha-franklin-sets-the-record-straight-on-her-health-i-dont-know-where-pancreatic-cancer-came-from_article_42228	649
aretha-franklin-talks-turning-70-years-old-shares-update-on-her-health	649
aretha-franklin-to-get-married-this-summer	649
aretha_franklin	649
arethafranklin	649
arg	650
argdatos	650
argentina	650
argentina-voting-age	650
argentine	650
argentine-satellite-sac-d-will-be-presented-in-bariloche	650
argentino	650
argentum	650
argo	652|657
argo_2012	652
argo_true_story_the_facts_and_fiction_behind_the_ben_affleck_movie	652
arguably	637|650|667
argue	637|647|652|653|671|677|679
argued	636|637|641|643|647|650|653|657|671|676|677|681
argues	637|644|653|676|677
arguing	641|650|653|657|669|671|674
argument	637|641|653|667|668|677
arguments	653|667|677
aria	655|656
aria-awards	656
aria-awards-nominations-announced-191945	656
aria-charts-accreditationawards	655
ariaawards	656
ariahalloffame	656
arias-hall-of-infamy	656
arid	641|680
aris-mot	657
arise	637|653|664
arisen	648
arises	667
arising	664|669
aristocracy	657
aristocratic	645
aristocrats	639
aristotle	657
arithmetic	657|658
arithmetical	648|658
arithmetics	658
arithmos	658
arizona	640
ark	649
arkhaios	639
arkhitekton	645
arm	638|643|657
armadale	639
armadale-winger-hit-arsenal-s-first-goal-in-europe-1-1036172	669
armadillo	650
armamento	650
armed	650|676
armies	643|657|676
armilla	663
armillaria	663
armillaria_gallica	663
armistice	650
arms	638|644|650|670|676|680
army	643|650|657|671|676
arnamiol	663
arose	636|639|642|643
around	634|636|637|638|639|641|643|646|649|650|652|655|656|657|658|661|662|663|664|668|670|671|674|677|680|681
arouse	671
aroused	671
arousing	657
arrange	665
arranged	637|649|657|665|674|677
arrangement	641|657|665|671
arrangements	637|643|650|665|671
arranger	665|679
arrangers	665|679
arranging	665
array	636|643|650
arrays	636
arrest	666
arrested	666
arresting	671
arrests	666
arrival	637|638|671
arrive	641|676
arrived	638|650|676
arrow	667
arrows	643|667|671
ars	668|678
ars-technicas-ken-fisher-speaks	668
arsenal	669|670
arsenal-arsene-wenger-trophies	669
arsenal-charity-ball-raises-over-pound-60-000	670
arsenal-clinch-a-hat-trick-of-titles	670
arsenal-consider-leaving-hallowed-marble-halls-1246012	670
arsenal-emirates-airline-sponsorship-deal	670
arsenal-force-spanish-hat-shop-to	670
arsenal-gets-a-complex	670
arsenal-holdings-plc-results-for-year-end-ma	670
arsenal-the-purists-pick-for-europe-win-says-lippi-795811	669
arsenal-world	670
arsenal-youngster-joel-campbell-joins-real-betis-on-loan-7919735	670
arsenals-dreams-are-ended-by-juskowiak-1365161	669
arsene-wenger-european-super-league	669
arseweb	670
arstechnica	668
art	636|637|639|642|645|650|665|666|668|671|672|677|678
art's	645|671
art1	652
art_aid	668
arte	646
artefact	637
artefacts	637|671
artefice	678
arteries	657
artery	650
artesan	678
artform	671
arthood	671
article	634|635|636|637|638|639|640|641|642|643|644|645|646|647|648|649|650|651|652|653|654|655|656|657|658|659|660|661|662|663|664|665|666|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681|682
article's	675
article-1092959	670
article-2260210	652
article1695546	677
article2474210	661
article3	681
article484641	661
article4855769	652
article6822692	670
article691484	670
articleID	652
article_3654c4d7-e241-5b5a-a624-46628d7c1f4f	639
article_aria-awards-2011-live-blog_111157	656
articles	634|636|637|638|639|640|641|642|643|644|645|646|648|649|650|652|653|654|655|656|657|660|661|662|663|664|665|667|668|669|670|671|672|673|674|675|676|677|678|680|681
articles58	677
articulated	642
artifact	639|641|667|671
artifacts	637|639|640|658
artifice	671
artificial	637|650|657|671|677
artificial-intelligence-and-human-nature	677
artigiani	678
artint	677
artisan	678
artisanal	678
artisans	671
artist	645|649|650|652|654|655|656|665|671|672|677|678|679|680
artist's	671
artiste	678
artistic	642|650|671|672|678|679
artistically	649
artists	636|649|650|654|655|656|660|671|672|678|679|682
artists'	671
artnet	671
arts	642|645|650|652|656|657|658|670|671|678
artshub	656
artwork	642|671
artworks	671
aru	650|671
aruba	680
arubaforeignaffairs	680
arxiu	670
arxiv	681
aryl	663
arz	662
as	634|635|636|637|638|639|640|641|642|643|644|645|646|647|648|649|650|651|652|653|654|655|656|657|658|659|660|661|662|663|664|665|666|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681|682
asado	650
asc	639
ascap	654
ascending	641|648
ascenso	650
ascent	657
ascertain	637|677
ascribed	645|653
asexually	636
ashes	669
aside	652|670|676
ask	637|648
asked	637|643|657|666|675|676|681
asking	637|649|681
asks	639|666|670|677
asleep	666
asm	636
asn	656
asp	636|637|639|644|646|650|651|656|659|663|670
aspect	637|639|643|645|646|649|671|672|677
aspects	636|637|639|641|645|657|661|671|672|674|675|677|679
aspen	663
aspiring	650
aspx	639|643|650|652|654|663|667|669|670
assassin	677
assassinated	652
assassination	657
assault	650
assemblage	678
assemblages	639
assemble	650|667
assembled	636|639|643|676
assembler	677
assemblies	636
assembling	667
assembly	644|650|671|676
assent	643
assert	648|674
asserted	652
asserting	657
assertion	637|653|677
assess	664|669|677
assessed	634|663|664
assessing	650|671
assessment	639|645|677
asset	643
assets	635|670|677
assiduously	671
assigned	638|641|644|648|657|663|675|680
assigning	672
assigns	648|652
assimilation	636|644
assist	649|658|676|679
assistance	639|650|658|679
assistant	672|677
assisted	639|652
associate	636|667
associated	636|637|638|639|641|642|648|658|663|664|670|671|677
associates	634|639|679
associating	672
association	636|639|650|657|660|667|670|676
associations	637|638|650|651
associative	658
assume	653|657|677
assumed	638|641|644|645|650|653|669
assumes	643|657
assuming	653
assumption	637|639|653|657|671|676|677
assumptions	639|642|677
assurance	676
assure	652
ast	662
asterisk	658
asteroid	641|643
astonishing	677
astro	637
astroarchaeology	637
astrological	637|657
astrology	637|678
astronaut	639
astronomer	637|641|643|667
astronomers	637|643
astronomers-	637
astronomical	637|639|657|677
astronomicalheritage	637
astronomically	637
astronomies	637
astronomischen	637
astronomy	637|643|657|678|681
astrophysics	648
asymmetrical	641|667
asymmetries	650
asymmetry	641|667
at	634|635|636|637|638|639|640|641|642|643|644|645|646|647|648|649|650|651|652|653|654|655|656|657|658|659|660|661|662|663|664|665|666|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681|682
at-large	650
atal	645
atheist	650
athlete	674
atmel	677
atmosphere	636|640|664
atmospheric	636
atoll	644
atolls	644
atomic	677
atomism	657
atomists	657
atoms	667
atop	649
ats	650
attach	638|664
attached	639|641|646|663
attachment	663|670
attachments	663
attack	643|646|650|657|663|664|674
attacked	680
attacking	643
attacks	650|676|680
attained	649|655|656|671
attaining	641
attempt	637|639|643|650|657|669|670|671|677
attempted	639|641|643|649|650|657|658|677
attempting	643|650|677
attempts	637|642|650|671|674|677
attend	649|650|676
attendance	650|669|670|676|680
attendance-all-time	670
attendances	669|670
attendant	645
attended	649|650|676
attendees	677
attending	649
attends	672
attention	634|641|645|650|652|656|663|671|672|675|676|677
attenuate	647
attested	637|642|658
attire	649
attitude	657|671|677
attract	663|670|671
attracted	663|671|679|680|681
attraction	663
attractive	671|677
attractor	677
attracts	670|680
attributable	667
attribute	643
attributed	638|641|643|645|657|671
attributes	643|645|657|667|671
attribution	638
attributions	638
au	634|650|652|655|656|664|670|677
auction	643
audience	635|639|643|649|652|656|671|672
audience's	671
audiences	635|639|649
audio	643|646|649|670|674|675|677
audiography	672
audit	656
auditory	638
audubon	646
aug	668|669
auger	650
augers	639
auk	646
aunt	649
aurantiacus	636
aureum	657
aurorae	637
aus	641
austerity	645|650
australian-charts	656
australopithecines	639
authentic	641
authenticity	657
author	641|643|657|663|674|675|676|677|681
author's	641|677
authorama	671
authorities	641|650
authority	641|642|643|649|650|652|657|660|670|674|676
authorization	652
authorized	650|676|679
authorizes	650
authorizing	676
authors	638|639|641|643|648|650|663|664|674|675|676|681
authorship	657
auto	650
autobiographical	670
autobiography	674
autoignition	643
automata	677
automated	658|677
automatic	636|642|650|681
automatically	677
automation	677
automatons	677
autonomous	650|680
autonomously	677
autonomy	676|677|680
autorizado	650
autotrophic	636
autotrophs	636
autres	643
autumn	650|664
av	662
availability	650
available	634|635|636|637|638|639|640|641|642|643|644|645|646|647|648|649|650|651|652|653|654|655|656|657|658|659|660|661|662|663|664|665|666|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681|682
avant-garde	645
avante-garde	671
avenue	642
average	635|646|650|652|657|664|670|677|680
averages	650
avialan	641
avian	641
avoid	652|657|666|672|676|677
avoiding	649
avoids	639
avowedly	674
aw	670|671|680
awaiting	680
awake	666
award	645|649|650|652|656|660|673
awardID	656
awarded	649|650|652|656|669|681
awardee	656
awards	649|650|652|655|656|665|670
aware	657|671
awareness	639
away	636|637|639|641|643|652|658|663|669|670|677
awn	650
awpro	650
axiom	643
axiomatic	648|658
axioms	648
axis	637|650
ay	662
ayaca	680
ayisyen	636|639|643|645|650|657|671
az	650|662
azimuth	637
azstarnet	659
b	634|635|636|637|638|639|641|643|644|646|648|649|650|652|655|656|657|658|660|661|663|664|666|668|669|670|671|673|674|675|676|677|678|679|680|681
b-side	649
b115	645
b95-085	663
bRDAQSK9DlkC	649
ba	662
ba45	637
ba45feat	637
bachelors	680
back	635|637|638|639|641|642|643|646|649|650|657|658|665|666|667|669|670|671|674|677|678|679|680
backbone	641|650
backdrop	670|671
backed	649|669
backfire	641
background	649|670|671|672|677|682
backgrounds	679|680
backhoes	639
backing	669
backlash	679
backpropagation	677
backs	639|670
backup	649
backward	677
backwards	667
backwater	639
bacon	650
bacteria	636|663
bacterial	636
bacteriorhodopsin	636
bacterium	636
bad	644|652|677
badge	670
badly	641
bafta	652
bags	669
bajo	650
bajos	650
baked	640
bal	650
balance	637|641|643|650|657|665|671
balances	650
balancing	643
balansae	650
ball	643|650|667|669|670
ball-and-stick	636
ballad	649|660|682
ballads	649
ballet	650
balloons	639
ballot	650
ballotage	650
balustrade	637
ban	634|669
bancos	650
band	641|649|650|656|665|666|673|679
banded	641
bandone	650
bands	650|656|665|679
banjo	665
bank	650|674
banking	653|667
banknotes	671
bankrupt	670
banks	644|670
banksia	664
banksiana	663
banned	634|650|670
bans	634
baptism	674
bar	646|661|662
barb-barbule-barbicel	641
barbarians	657|671
barbecue	650
barbicels	641
barca	669
barclays-premier-league	670
barely	667|680
bark	637|664
baroque	650
barrel	670|676
barrier	676
barriers	650
barring	641
bartender	670
bartleby	642|650
basal	641|664
base	636|637|641|643|644|650|652|656|658|663|664|676|677
base-pair	636
baseball's	670
based	635|636|637|638|641|642|643|645|647|649|650|651|652|655|657|658|663|664|665|669|670|674|676|677|680|681
basehome	650
basement	657
baseorcadas	650
bases	643|650|663|664|677
basic	636|637|639|641|650|657|658|671|676|677|680
basics	657
basidia	663|664
basidiocarps	663
basidiomycetous	663
basidiospores	663
basilisk	641
basin	650
basin-wide	636
basis	637|639|650|653|656|657|658|671|676|677|681
basketball	650
bass	665|679
basses	665
bastards	642
bastien	670
bat-smg	662
bath	643
battered	680
battery	677
battle	637|650|670
battlefield	639
battlefields	639
battles	639
bavarica	641
bawdy	642
bay	650
bazaar	652
bbb	636
bbc	643|650|669|670|674|677
bbrc	636
bbs	677
bbs00000484-00	677
bbsonline	677
bchm3	663
bcl	662
bdsbib	676
bdsdcc	676
be	634|635|636|637|638|639|640|641|642|643|644|645|646|648|649|650|652|653|656|657|658|661|662|663|664|665|666|667|668|669|670|671|672|674|675|676|677|678|679|680|681
be-bop	650
be-x-old	662
beaches	680
beak	646
beam	677
beams	645
beans	650
bear	641|650|676
bearing	641|643
bears	637|638|641|643
beasts	657
beat	650|665|669|677
beaten	669|670
beating	650|669|670
beautiful	645|657|671|678
beauty	639|645|661|671|678
beaver	639
bebida	650
bebop	665
became	634|635|636|637|638|639|641|642|643|644|645|647|649|650|657|659|660|661|665|669|670|671|674|676|677|678|680|681|682
because	636|637|638|639|641|643|646|647|649|650|652|653|657|663|664|665|667|668|669|670|671|674|676|677|679|681
become	636|639|641|645|647|648|649|650|655|657|661|663|664|665|667|669|670|671|672|676|677|679
becomes	637|643|650|657|664|667|670|671|677
becoming	641|649|650|657|660|663|664|670
bed	641|646|650|671
beddes	657
bedeckten	641
beds	650|671
bee	642
beef	650
been	634|636|637|638|639|641|642|643|644|645|646|647|648|649|650|651|652|653|655|656|657|658|659|660|663|664|665|666|667|668|669|670|671|674|675|676|677|678|679|680|681|682
beer	650
before	636|637|638|639|641|642|643|644|645|646|648|649|650|652|653|656|657|660|663|664|666|667|669|670|671|674|676|677|679|680|681
began	637|638|639|641|645|647|649|650|652|653|657|660|668|669|670|671|674|676|677|680
begging	646
begin	639|646|657|671|677|680
beginning	637|642|650|653|657|665|671|676|677|680|681
beginnings	639|641
begins	639|645|646|648|652
begun	639|645|649|653
behalf	650|671
behave	648
behavior	637|638|642|645|657|676|677
behavior-based	677
behavioral	645
behaviour	646|664|677
behind	638|639|641|645|649|650|652|667|669|670|671|677|678
behindthename	657
being	634|635|636|637|638|639|641|642|643|644|645|646|649|650|652|654|655|656|657|658|661|662|663|665|667|668|670|671|674|676|677|679
beings	657|677
belie	663
belief	657|677
beliefs	637|658|671|674
believe	639|641|650|652|661|669|677
believed	636|637|639|641|645|657|663|667|674|676|677
believes	677|679
believing	646|671
belle	642
belong	636|638|639|641|644|665
belonged	638|641
belonging	638|641
belongs	639|677
beloved	674
below	636|637|638|640|648|650|656|657|658|663|664|670|672|676|677
below-ground	663
below-sea-level	650
belt	637|641|680
ben-affleck-rewrites-history	652
ben-affleck-s-oscars-snub-bradley-cooper-seth-macfarlane-think-argo-director-was-robbed	652
bend	671
bendazzi1	650
beneath	639|664
beneficial	650|657
beneficiary	650
benefit	636|639|646|649|669|676
benefited	650
benefiting	636|650
benefits	639|650|668
benevolence	677
benevolent	677
bent	641
ber	641
berkeley	677
berkleycenter	650
berlein	641
berlin	657|677
berries	646
bertiemee	670
beside	657
besides	643|650|676
best	636|638|639|641|646|649|650|652|657|658|668|670|671|674|677|679|680
best-fit	640
best-known	649|650|658
best-preserved	641
best-selling	649|650|655
best-supported	641
bestowed	649
betrayal	666
better	636|637|638|639|641|645|649|650|652|657|669|674|676|677|678
between	634|636|637|638|639|641|643|644|645|646|647|648|649|650|652|656|657|658|663|664|667|668|669|670|671|672|673|674|675|676|677|678|679|680|681
beverage	650
beverages	650
beyond	636|639|643|645|650|652|670|671|674|676|677
bfronline	674
bg	662
bgn	650
bh	662
bham	643
bi	636|662
bias	639|667
biased	639
biases	639|677
biblio	641
bibliography	637|665|671|674
bicameral	650
bicycle-paths	650
bid	639|645|663|670
bid121	640
bidding	649|670
bies	636
bifurcate	664
big	638|650|661|665|669|672|680
bigger	649|661|667|669
biggest	649|669|670
bijutsu	672
bilancetta	643
bilateral	650
bilayer	636
bilge	643
bili	650
bill	646|650
billboards	671
billion	635|636|650|661|670|677|680
billionaire	670
billions	639
bills	645|646|650
binary	636
binding	634|636|676
bindings	637
binomen	641
binomial	677
bio	649
bioactive	663
biochemical	663
biochemistry	636
biochemsoctrans	636
biodegradable	645
biodiesel	650
biodiversitylibrary	638|641
